theme,video_short,video_id,video,comment_index,comment,source_file,manual_7_emotion,manual_3_sentiment,label_notes,annotation_source
fast_food_brand_launch,fast_food_brand_launch,chYLHu0w8z0,https://www.youtube.com/watch?v=chYLHu0w8z0,96,i love this video also i like how even grimace isnt safe from his own shake (is he alive) (and what kids),youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses love for the video and finds humor in the grimace shake joke.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,tAlrXpn5MOc,https://www.youtube.com/watch?v=tAlrXpn5MOc,174,But what if you don't know how to drive 😂,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Humorous comment with laughing emoji, lighthearted tone.",deepseek_v4pro_ai_labeling
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,81,Some people just wanted to finish the MCU movies. *But not us...* *Whatever it takes...*,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Nostalgic and proud reference to Avengers, showing dedication.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,GNOu1Se6dYE,https://www.youtube.com/watch?v=GNOu1Se6dYE,183,"Ugh. It's just a commercial. it has a message, but seeing as life is unfair, it's unrealistic. DEAL WITH IT. Why do people have to make a big deal about everything?",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses frustration and annoyance with the commercial and people's reactions.,deepseek_v4pro_ai_labeling
fear_public_safety,fear_public_safety,O8MQV40pOtk,https://www.youtube.com/watch?v=O8MQV40pOtk,95,POV at the truck: why can’t I see. oh I find someone to help me- *le crash*,youtube_domain_training_comments_8000_unlabeled.csv,surprise,negative,"Unexpected crash after seeking help, humorous but negative outcome.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,MGxpkIK2lVs,https://www.youtube.com/watch?v=MGxpkIK2lVs,127,watch it asap...good choice of words Charlemagne,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses urgency and praise for the content.,deepseek_v4pro_ai_labeling
brand_campaign_positive,brand_campaign_positive,ijTwZNUBhcI,https://www.youtube.com/watch?v=ijTwZNUBhcI,86,@FRANK2759 What happened in your game?,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Simple question without emotional tone.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,VogNNsQ3Gmw,https://www.youtube.com/watch?v=VogNNsQ3Gmw,102,A train did it better,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Factual comparison without strong emotion.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,oZRywTkhwrA,https://www.youtube.com/watch?v=oZRywTkhwrA,113,American innovation 🙄,youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Rolling eyes emoji indicates sarcastic dismissal of American innovation.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,kQg2LMmpPn8,https://www.youtube.com/watch?v=kQg2LMmpPn8,243,Havnt eaten fast food in years.. you can't when you work out,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Factual statement about personal habits, no strong emotion.",deepseek_v4pro_ai_labeling
surprise_product_fail,surprise_product_fail,8H6jz30Im_Y,https://www.youtube.com/watch?v=8H6jz30Im_Y,17,“911 What's Your Emergency” *Phone proceeds to explode*,youtube_domain_training_comments_8000_unlabeled.csv,surprise,negative,Unexpected emergency scenario with explosive outcome.,deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,xPGCrRRFWBk,https://www.youtube.com/watch?v=xPGCrRRFWBk,190,"That restaurant was filthy. The doors, the walls, the floor, the containers holding the food, him explaining how he cleans the tables. Just filthy. I don’t believe they have never gotten a low score before the last score because they were surprised by a lot of the food safety violations brought to their attention. And the guy “rinsing” his hands didn’t understand the 20 second rule, mentioning that he had just washed his hands a few minutes ago. The owner came in dragging and unconcerned, there was not a customer in sight; the place might be a front for laundering. 🙁🤔😞",youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Expresses strong disgust and distrust about restaurant's cleanliness and practices.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,uaWA2GbcnJU,https://www.youtube.com/watch?v=uaWA2GbcnJU,222,Even After 12 years it is still best video on youtube 👍,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and happiness about the video's lasting quality.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,liPlJ_ynd_Q,https://www.youtube.com/watch?v=liPlJ_ynd_Q,185,Thought of the day: There is no such thing as toxic masculinity but just toxic behavior. Adding the term masculine to it is to make it sound unique to males. Anyone male or female can be a terrible and toxic person just like anyone can be a decent person.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Comment presents a reasoned opinion without strong emotional language.,deepseek_v4pro_ai_labeling
gaming_product_launch,gaming_product_launch,RkC0l4iekYo,https://www.youtube.com/watch?v=RkC0l4iekYo,88,5 years. Man time goes like that...,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Reflects on the passage of time with a sense of loss or nostalgia.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,-LZ_a5TER_0,https://www.youtube.com/watch?v=-LZ_a5TER_0,60,I have Verizon and it did not look like it was working like I got a Emergency calls only error When I tried to make a phone call,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Frustration with service failure and emergency call error.,deepseek_v4pro_ai_labeling
beauty_campaign,beauty_campaign,JNYjRmNCu9o,https://www.youtube.com/watch?v=JNYjRmNCu9o,36,Ang cute talaga ni colored hair ate.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and affection for someone's colored hair.,deepseek_v4pro_ai_labeling
surprise_launch_reaction,surprise_launch_reaction,4qGw9WH4Xj8,https://www.youtube.com/watch?v=4qGw9WH4Xj8,9,Grok is the worst lol,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Explicitly calls Grok 'the worst', showing anger.",deepseek_v4pro_ai_labeling
controversial_brand_purpose,controversial_brand_purpose,UYaY2Kb_PKI,https://www.youtube.com/watch?v=UYaY2Kb_PKI,29,"Goodbye gilette, hello Wilkinson Sword.",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Factual statement about switching brands, no emotion.",deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,tAlrXpn5MOc,https://www.youtube.com/watch?v=tAlrXpn5MOc,127,Driving in my car right after a beer hey that bomb is shape as a deer,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Playful tone and humor about driving after a beer.,deepseek_v4pro_ai_labeling
food_beverage_ad,food_beverage_ad,Yy6fByUmPuE,https://www.youtube.com/watch?v=Yy6fByUmPuE,49,"""They really liked last year's commercials, so let's copy and paste that prompt again and call it a holiday.""",youtube_domain_training_comments_8000_unlabeled.csv,neutral,negative,Sarcastic criticism of unoriginal holiday content.,deepseek_v4pro_ai_labeling
fear_health_warning,fear_health_warning,5zWB4dLYChM,https://www.youtube.com/watch?v=5zWB4dLYChM,104,thank you...i quit to smoke... 9 month ago after see this video,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses gratitude and pride in quitting smoking for 9 months.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,vgain-EQdt0,https://www.youtube.com/watch?v=vgain-EQdt0,154,"Finally a video about dad's, my dad is a cheater , he does *** with other women , he doesn't care about me , nor my mother and watching this only makes me sad about it",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses personal sadness and disappointment about father's infidelity.,deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,LMWwImDX3ks,https://www.youtube.com/watch?v=LMWwImDX3ks,89,Second hand embarrassment 🤦🏾‍♀️🤭,youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,"Expresses second-hand embarrassment with facepalm emoji, indicating discomfort.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,KxAf8ZJvUPo,https://www.youtube.com/watch?v=KxAf8ZJvUPo,54,"I'm surprised no one tweeted, ""great coca cola commercial""",youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,"Expresses surprise at lack of tweets, with neutral tone.",deepseek_v4pro_ai_labeling
sadness_brand_story,sadness_brand_story,YvYGO4o334I,https://www.youtube.com/watch?v=YvYGO4o334I,4,"you know you have a good commercial when I just watched the actual advertisement, and then went to you site to watch it again. Great job!",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and satisfaction with the commercial.,deepseek_v4pro_ai_labeling
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,20,Avengers End Game. GOT Final Season. April is gonna be awesome and sad at the same time.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Anticipation for awesome events, despite sadness, joy dominates.",deepseek_v4pro_ai_labeling
tech_brand_story,tech_brand_story,nnsSUqgkDwU,https://www.youtube.com/watch?v=nnsSUqgkDwU,6,Did I find the video or did the video find me,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,Philosophical question expressing mild surprise or wonder.,deepseek_v4pro_ai_labeling
fast_food_brand_launch,fast_food_brand_launch,chYLHu0w8z0,https://www.youtube.com/watch?v=chYLHu0w8z0,7,HE’S MARRIED!? HE HAS KIDS!?,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,Unexpected revelation about marital and parental status.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,kQg2LMmpPn8,https://www.youtube.com/watch?v=kQg2LMmpPn8,110,"Watching this, I felt that foaming sensation building up of wanting to throw up, disgusting. My stomach feels nauseous",youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Explicitly expresses physical disgust and nausea.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,kQg2LMmpPn8,https://www.youtube.com/watch?v=kQg2LMmpPn8,185,"Stopped eating all fast foods after getting the same results as you get from eating TACO BELL, and I know you understand what I mean.there all the same higher prices lower quality product.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses frustration with fast food quality and prices.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,3Twl1soaBJM,https://www.youtube.com/watch?v=3Twl1soaBJM,30,Ngl it kinda looked like I got into a car crash,youtube_domain_training_comments_8000_unlabeled.csv,surprise,negative,Unexpected comparison to a car crash suggests shock or disbelief.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,PW6SocCjTMM,https://www.youtube.com/watch?v=PW6SocCjTMM,28,If you don't bawl when you watch this you have no soul,youtube_domain_training_comments_8000_unlabeled.csv,sadness,positive,"Implies the video is emotionally moving, evoking tears.",deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,tHn5bOBoEMI,https://www.youtube.com/watch?v=tHn5bOBoEMI,64,I wonder if you put a popcorn bag next to them…,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Curious observation without strong emotional tone.,deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,LMWwImDX3ks,https://www.youtube.com/watch?v=LMWwImDX3ks,76,Love seeing elon get humiliated lol,youtube_domain_training_comments_8000_unlabeled.csv,joy,negative,"Expresses joy at someone's humiliation, showing schadenfreude.",deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,xPGCrRRFWBk,https://www.youtube.com/watch?v=xPGCrRRFWBk,150,That chain is on front page of the Harlem bling website for 200 bucks😂,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Laughter emoji indicates amusement at the cheap price.,deepseek_v4pro_ai_labeling
beauty_brand_campaign,beauty_brand_campaign,z2T-Rh838GA,https://www.youtube.com/watch?v=z2T-Rh838GA,93,"If the final image is how the girl actually looks, she doesn't need all that effort - she looks lovely as she is....",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Complimenting the girl's natural beauty, expressing admiration.",deepseek_v4pro_ai_labeling
automotive_controversy,automotive_controversy,ro262oyhZAI,https://www.youtube.com/watch?v=ro262oyhZAI,49,With the larger rims low profiles in the low rolling resistant tires no footprint they get stuck everywhere here in the mountains love it when Flatlanders come up here with low profiles,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Sarcastic joy at flatlanders' struggles with unsuitable tires.,deepseek_v4pro_ai_labeling
sadness_brand_story,sadness_brand_story,YvYGO4o334I,https://www.youtube.com/watch?v=YvYGO4o334I,11,This is funny and also no joke giving how true it is.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Finds humor in the truth of the statement.,deepseek_v4pro_ai_labeling
automotive_controversy,automotive_controversy,ro262oyhZAI,https://www.youtube.com/watch?v=ro262oyhZAI,98,"Love the Toyota in the background, quietly chuckling to itself 😂",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses amusement and affection with laughing emoji.,deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,udxR5rBq_Vg,https://www.youtube.com/watch?v=udxR5rBq_Vg,178,Elon Musk. A case of false grandiosity combined with stupidity,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses strong disapproval and insult towards Elon Musk.,deepseek_v4pro_ai_labeling
